interaction_id,event_ts,customer_id,property_id,interaction_type,device,source,session_minutes,intent_sentiment
I000121173,2022-04-12,C006499,P001813,Inquiry,Mobile,App,3.8,0.565
I000121174,2024-05-14,C002430,P003108,View,Mobile,App,5.7,
I000121175,2024-02-24,C003513,P002014,View,Mobile,Web,7.8,
I000121176,2023-12-18,C006850,P001472,Inquiry,Desktop,Web,3.2,
I000121177,2023-08-14,C003751,P000819,View,Mobile,Web,18.7,
I000121178,2024-11-26,C005464,P003298,Save,Mobile,Web,4.8,
I000121179,2024-09-21,C004575,P003991,View,Mobile,Web,11.2,
I000121180,2023-10-11,C005855,P002708,Save,Desktop,Web,7.7,
I000121181,2023-12-10,C001571,P003059,Save,Mobile,Web,5.1,
I000121182,2023-09-11,C007742,P000288,Save,Desktop,Web,5.2,
I000121183,2022-12-30,C003607,P001754,Inquiry,Mobile,App,6.1,0.939
I000121184,2024-10-26,C001549,P000883,View,Desktop,Web,7.8,
I000121185,2024-04-17,C007054,P002627,Inquiry,Mobile,Web,9.5,
I000121186,2024-06-09,C000630,P003327,View,Mobile,App,7.8,
I000121187,2024-04-22,C002087,P001338,Inquiry,Desktop,Web,6.5,0.659
I000121188,2023-03-15,C004050,P003490,Save,Mobile,Web,6.5,
I000121189,2024-07-17,C006044,P004319,View,Mobile,Web,9.2,
I000121190,2022-11-17,C003072,P003064,Save,Mobile,Web,6.2,
I000121191,2023-08-02,C002111,P004111,View,Mobile,Web,11.2,
I000121192,2024-12-13,C003866,P000095,Visit,Desktop,Web,6.2,
I000121193,2023-10-21,C006927,P003725,Visit,Mobile,Web,7.9,0.518
I000121194,2024-05-29,C007433,P004326,Visit,Mobile,Web,12.3,-0.344
I000121195,2024-11-20,C004689,P000464,View,Mobile,App,6.2,
I000121196,2023-05-25,C004783,P003995,Visit,Desktop,Web,6.8,0.001
I000121197,2024-11-21,C001917,P002754,View,Desktop,App,17.2,
I000121198,2025-01-06,C003712,P001122,Inquiry,Mobile,App,10.4,-0.315
I000121199,2024-09-03,C006318,P003868,Save,Mobile,Web,5.8,
I000121200,2024-09-10,C004855,P004442,View,Mobile,Web,8.0,
I000121201,2024-02-19,C002774,P000852,Inquiry,Mobile,App,6.5,1.0
I000121202,2025-03-08,C002340,P004256,Call,Mobile,Web,3.9,
I000121203,2023-08-12,C004948,P000598,Save,Desktop,App,11.7,
I000121204,2024-04-12,C001812,P001279,Visit,Mobile,Web,8.0,0.926
I000121205,2024-03-09,C001536,P003997,View,Mobile,Web,18.7,
I000121206,2024-01-10,C006013,P003709,View,Mobile,App,8.4,
I000121207,2022-12-31,C006678,P001308,Save,Mobile,App,12.6,
I000121208,2024-05-06,C005754,P002778,Call,Mobile,App,5.4,0.077
I000121209,2024-09-11,C002191,P000830,View,Mobile,Web,7.3,
I000121210,2024-08-24,C006849,P003028,Save,Mobile,Web,6.9,
I000121211,2023-12-15,C007072,P004277,Call,Mobile,Web,16.8,0.163
I000121212,2023-12-07,C002851,P003965,View,Desktop,Web,5.6,
I000121213,2023-12-26,C007474,P000338,View,Desktop,Web,8.0,
I000121214,2024-12-16,C003241,P001028,View,Mobile,Web,2.1,
I000121215,2024-05-17,C003030,P003705,Save,Mobile,Web,11.1,
I000121216,2024-12-14,C003487,P003399,View,Mobile,App,3.7,
I000121217,2024-01-15,C003970,P004486,Inquiry,Mobile,App,16.6,
I000121218,2023-08-12,C004561,P003137,Save,,App,5.7,
I000121219,2023-01-15,C007428,P002052,View,Mobile,Web,4.7,
I000121220,2023-12-25,C001987,P004117,View,Mobile,Web,6.2,
I000121221,2024-01-12,C004638,P002643,View,Mobile,App,12.0,
I000121222,2024-07-29,C000662,P002148,Inquiry,Desktop,App,4.1,0.511
I000121223,2024-12-14,C003255,P000647,Save,Desktop,App,14.5,
I000121224,2023-05-02,C003887,P003307,Visit,Mobile,App,2.9,0.031
I000121225,2023-01-28,C004533,P003041,View,Desktop,Web,4.9,
I000121226,2023-12-22,C007432,P002224,Inquiry,Mobile,App,5.8,0.599
I000121227,2024-06-04,C003259,P001041,Save,Mobile,Web,8.8,
I000121228,2025-02-22,C002760,P002976,View,Mobile,App,12.2,
I000121229,2023-10-16,C001171,P000403,View,Desktop,App,7.2,
I000121230,2024-12-03,C004678,P003640,View,Mobile,App,9.5,
I000121231,2023-06-18,C001000,P002463,Visit,,App,13.3,0.726
I000121232,2023-10-26,C007909,P000472,View,Mobile,Web,6.5,
I000121233,2024-09-15,C004699,P001169,View,Desktop,Web,12.6,
I000121234,2024-05-27,C000064,P001218,View,Mobile,Web,8.6,
I000121235,2023-12-23,C000723,P002858,Save,Mobile,Web,9.5,
I000121236,2024-08-02,C003587,P003524,Save,Mobile,Web,3.8,
I000121237,2025-02-04,C007212,P001037,View,Desktop,App,8.4,
I000121238,2023-11-14,C006396,P001447,Offer,Mobile,Web,8.5,1.0
I000121239,2024-11-21,C003974,P003348,Inquiry,Mobile,App,7.5,0.076
I000121240,2024-08-15,C000598,P004065,View,Mobile,App,14.3,
I000121241,2023-11-29,C002320,P000963,View,Mobile,App,10.6,
I000121242,2024-07-29,C004966,P003592,Call,Mobile,App,5.2,0.533
I000121243,2024-04-03,C007337,P003472,View,Mobile,Web,20.5,
I000121244,2023-01-11,C007552,P003041,View,Mobile,App,8.1,
I000121245,2023-06-16,C007206,P002866,Inquiry,Desktop,Web,3.7,0.363
I000121246,2022-08-11,C006306,P000527,View,Mobile,Web,9.9,
I000121247,2024-05-27,C002373,P004070,Visit,Mobile,Web,5.6,0.229
I000121248,2022-02-20,C002582,P003156,View,Desktop,App,4.4,
I000121249,2024-08-02,C001960,P000035,View,Mobile,App,11.0,
I000121250,2023-10-24,C006378,P000121,Save,Mobile,App,18.0,
I000121251,2024-07-02,C003051,P002418,View,Desktop,App,4.6,
I000121252,2024-03-16,C002068,P002394,View,Desktop,Web,5.8,
I000121253,2023-02-26,C003571,P003937,Call,Mobile,Web,13.9,-0.099
I000121254,2024-12-09,C002433,P001462,View,Mobile,App,13.5,
I000121255,2022-09-13,C005983,P003874,Offer,Mobile,Web,3.9,0.746
I000121256,2024-02-17,C000822,P003154,View,Mobile,Web,9.9,
I000121257,2023-07-03,C000617,P003377,View,Desktop,App,8.6,
I000121258,2023-08-15,C004023,P001828,Save,Mobile,Web,8.2,
I000121259,2024-11-01,C001470,P000626,Save,Mobile,App,9.7,
I000121260,2024-08-06,C006080,P002681,Inquiry,Mobile,Web,7.6,0.184
I000121261,2023-07-16,C000892,P000405,Inquiry,Mobile,App,14.2,0.137
I000121262,2023-06-10,C000134,P002683,Save,Mobile,App,5.7,
I000121263,2024-02-08,C003959,P001681,Call,Mobile,Web,14.1,0.452
I000121264,2023-09-13,C002269,P001581,Save,Mobile,App,10.1,
I000121265,2022-05-23,C004291,P000539,View,Desktop,Web,3.9,
I000121266,2024-01-14,C007281,P001386,Call,Desktop,App,4.2,
I000121267,2024-10-15,C007405,P001382,View,Mobile,Web,5.1,
I000121268,2024-04-07,C006366,P003013,Save,Mobile,App,4.8,
I000121269,2023-04-22,C000134,P002990,Inquiry,Mobile,Web,16.7,0.342
I000121270,2024-11-10,C005698,P004148,View,Mobile,Web,11.4,
I000121271,2024-10-24,C004458,P000116,View,Mobile,App,5.1,
I000121272,2024-12-10,C002954,P003406,View,Mobile,Web,13.4,
I000121273,2024-05-04,C000534,P003591,Call,Mobile,Web,7.9,0.527
I000121274,2023-12-08,C002203,P001057,View,Desktop,App,24.8,
I000121275,2024-09-29,C006539,P002360,Save,Mobile,App,4.9,
I000121276,2024-08-14,C003608,P004281,Save,Mobile,Web,13.4,
I000121277,2022-10-19,C006678,P000396,Visit,Mobile,Web,3.7,0.164
I000121278,2023-11-17,C000107,P002697,Visit,Mobile,App,3.1,0.18
I000121279,2024-10-17,C001863,P000024,Call,Mobile,Web,6.7,0.066
I000121280,2024-03-21,C005135,P004112,View,Mobile,Web,4.0,
I000121281,2024-04-11,C003804,P000186,Save,Desktop,Web,3.9,
I000121282,2024-07-30,C006102,P003753,View,Mobile,App,7.1,
I000121283,2024-06-27,C004253,P001722,View,Mobile,Web,6.8,
I000121284,2023-10-01,C004598,P004051,View,Mobile,App,7.6,
I000121285,2024-09-05,C007641,P001098,View,Mobile,Web,4.9,
I000121286,2024-10-25,C006800,P001883,View,Mobile,Web,6.8,
I000121287,2024-11-02,C007033,P003081,Inquiry,Desktop,Web,3.9,0.8
I000121288,2024-01-15,C000892,P004384,Save,Mobile,Web,5.7,
I000121289,2024-01-27,C007549,P000906,Save,Mobile,Web,2.8,
I000121290,2024-07-06,C003504,P000181,View,Mobile,Web,14.0,
I000121291,2022-09-12,C000558,P002098,View,Desktop,Web,10.0,
I000121292,2023-06-24,C002656,P001669,View,Mobile,Web,18.9,
I000121293,2023-05-01,C007673,P003597,Inquiry,Mobile,Web,4.3,0.368
I000121294,2024-02-25,C000936,P003641,View,Mobile,Web,8.5,
I000121295,2024-02-10,C005218,P002010,View,Mobile,Web,8.4,
I000121296,2025-02-18,C000166,P000904,View,Desktop,Web,7.2,
I000121297,2024-11-20,C000250,P000366,View,Desktop,Web,14.2,
I000121298,2022-09-22,C007741,P004446,Inquiry,Mobile,App,6.0,-0.121
I000121299,2025-01-16,C006961,P003838,View,Mobile,App,11.1,
I000121300,2024-07-18,C006915,P002205,Inquiry,Desktop,App,2.5,0.051
I000121301,2024-04-13,C005318,P003493,View,Mobile,Web,3.9,
I000121302,2023-11-06,C003711,P003398,View,Mobile,App,4.9,
I000121303,2024-03-16,C000668,P001606,Save,Mobile,Web,6.3,
I000121304,2023-11-09,C005440,P003611,View,Mobile,App,13.1,
I000121305,2023-05-04,C005050,P003283,View,Mobile,App,2.6,
I000121306,2024-03-26,C003643,P000924,View,Mobile,Web,8.3,
I000121307,2023-01-04,C005643,P002456,Visit,Mobile,Web,4.4,-0.228
I000121308,2024-05-22,C006440,P000226,View,Desktop,Web,8.9,
I000121309,2022-07-09,C000205,P004336,Save,Desktop,App,6.6,
I000121310,2023-09-26,C007461,P002796,View,Desktop,Web,16.6,
I000121311,2023-06-02,C005042,P000932,Save,Mobile,Web,11.1,
I000121312,2023-08-07,C007728,P000270,View,Mobile,App,5.2,
I000121313,2024-10-04,C005586,P004349,View,Mobile,Web,7.2,
I000121314,2024-12-02,C005851,P001614,Inquiry,Mobile,Web,11.4,-0.187
I000121315,2024-10-15,C001765,P000788,View,Mobile,Web,11.6,
I000121316,2024-11-18,C001885,P001934,View,Mobile,App,4.1,
I000121317,2024-05-13,C005993,P003135,Inquiry,Desktop,Web,16.3,0.267
I000121318,2022-09-24,C001882,P001458,View,Mobile,Web,6.0,
I000121319,2024-03-01,C004149,P000604,View,Mobile,App,6.9,
I000121320,2022-12-20,C006932,P001964,View,Mobile,App,9.8,
I000121321,2024-01-19,C001967,P001790,View,Mobile,App,8.2,
I000121322,2024-05-24,C005559,P002455,Offer,Mobile,Web,7.9,-0.004
I000121323,2023-02-15,C001459,P003392,Inquiry,Mobile,App,5.6,0.126
I000121324,2023-07-11,C003603,P000694,Save,,Web,8.0,
I000121325,2024-07-11,C006561,P001348,View,Mobile,App,7.6,
I000121326,2024-10-23,C000825,P001595,Inquiry,Mobile,Web,5.6,0.623
I000121327,2024-02-07,C006115,P003068,Visit,Desktop,App,10.9,-0.173
I000121328,2024-11-06,C003449,P002143,Save,Mobile,App,10.5,
I000121329,2024-10-17,C004084,P003343,Call,Desktop,Web,2.8,0.412
I000121330,2024-07-09,C000994,P001001,View,Mobile,Web,3.3,
I000121331,2024-01-14,C003108,P002336,Inquiry,Mobile,Web,18.7,0.051
I000121332,2024-04-21,C003429,P001440,View,Desktop,App,5.0,
I000121333,2023-01-30,C000926,P004338,View,Mobile,App,9.0,
I000121334,2024-03-28,C004460,P000275,Save,Desktop,App,5.8,
I000121335,2023-01-12,C000894,P000360,Save,Mobile,App,9.5,
I000121336,2024-05-24,C001005,P003283,View,Mobile,Web,4.2,
I000121337,2023-08-28,C006465,P004014,View,Mobile,App,10.8,
I000121338,2023-07-27,C004597,P003424,View,Mobile,Web,3.8,
I000121339,2023-06-08,C000583,P003166,View,Mobile,Web,5.7,
I000121340,2024-02-27,C005284,P003087,Inquiry,Desktop,App,17.1,0.214
I000121341,2023-01-21,C003784,P001277,View,Desktop,App,10.4,
I000121342,2023-01-25,C001340,P004333,View,Mobile,App,4.6,
I000121343,2024-06-06,C005572,P002681,Inquiry,Mobile,Web,15.0,0.068
I000121344,2023-06-20,C005962,P003829,View,Mobile,App,6.6,
I000121345,2024-04-26,C000979,P002776,View,,Web,8.2,
I000121346,2024-11-22,C003908,P002684,Inquiry,Desktop,Web,10.8,0.191
I000121347,2024-06-30,C001756,P001374,View,Mobile,Web,6.7,
I000121348,2024-10-13,C002788,P003680,Call,Mobile,App,14.9,0.369
I000121349,2023-01-27,C001585,P004078,Inquiry,Mobile,App,14.1,0.387
I000121350,2023-07-11,C002897,P001362,Save,Mobile,App,9.3,
I000121351,2024-07-04,C005579,P002688,Inquiry,Desktop,Web,12.5,0.782
I000121352,2024-10-08,C001942,P002743,Save,Desktop,Web,9.6,
I000121353,2024-05-09,C004998,P001515,View,Mobile,App,17.7,
I000121354,2022-12-24,C004824,P001229,Inquiry,Mobile,App,7.5,-0.344
I000121355,2022-11-03,C002068,P001465,Call,Desktop,Web,27.4,0.495
I000121356,2024-08-29,C005794,P000096,View,Desktop,Web,14.7,
I000121357,2023-02-06,C001219,P000677,Save,Desktop,App,16.6,
I000121358,2024-11-09,C004558,P002097,View,Mobile,App,9.1,
I000121359,2024-01-02,C000027,P002501,View,Mobile,Web,12.0,
I000121360,2024-07-08,C005026,P002424,Save,Mobile,Web,4.2,
I000121361,2024-10-08,C004735,P004257,View,Mobile,Web,6.0,
I000121362,2023-04-24,C007430,P000319,Save,Desktop,App,3.4,
I000121363,2023-07-19,C001920,P001917,Save,Mobile,App,3.9,
I000121364,2023-11-16,C005286,P002839,Visit,Mobile,Web,13.0,0.844
I000121365,2024-01-23,C000589,P000783,View,Mobile,Web,5.4,
I000121366,2024-01-20,C003164,P003205,View,Desktop,Web,6.7,
I000121367,2022-12-08,C002402,P000712,View,Desktop,Web,6.6,
I000121368,2024-01-26,C002980,P004326,Inquiry,Mobile,Web,7.1,0.417
I000121369,2024-07-05,C007340,P003607,Save,Desktop,Web,7.1,
I000121370,2024-01-16,C004493,P002655,View,Mobile,App,5.2,
I000121371,2023-10-02,C001243,P000255,Inquiry,Mobile,Web,2.8,-0.082
I000121372,2024-01-02,C004005,P002274,View,Desktop,App,12.2,
I000121373,2024-06-24,C000287,P001592,Visit,Desktop,Web,4.6,0.382
I000121374,2024-07-25,C006725,P002197,View,Desktop,Web,12.7,
I000121375,2022-10-09,C002898,P002969,Save,Desktop,Web,8.4,
I000121376,2022-12-17,C004491,P003969,Save,Mobile,App,12.7,
I000121377,2023-08-31,C006491,P001884,Visit,Desktop,App,36.0,
I000121378,2024-09-04,C002729,P001638,Inquiry,Mobile,Web,13.8,0.218
I000121379,2024-04-14,C000722,P002760,Save,Mobile,Web,12.4,
I000121380,2023-08-16,C004036,P003991,Visit,Mobile,Web,5.8,-0.037
I000121381,2024-11-20,C002093,P002729,Save,,App,8.9,
I000121382,2023-04-08,C000043,P001619,Call,Mobile,Web,8.3,0.673
I000121383,2024-09-07,C003997,P002620,Visit,Desktop,Web,7.2,1.0
I000121384,2024-01-20,C001678,P001073,View,Mobile,App,3.8,
I000121385,2022-09-05,C002646,P000739,Call,Mobile,App,5.8,0.053
I000121386,2023-05-21,C007833,P001455,Save,Desktop,Web,6.1,
I000121387,2024-05-10,C006407,P002026,View,Mobile,App,10.6,
I000121388,2023-07-03,C003557,P002413,View,Mobile,App,5.6,
I000121389,2024-10-03,C000443,P001179,View,Mobile,App,4.5,
I000121390,2023-06-28,C002306,P000208,Save,Mobile,App,12.0,
I000121391,2022-10-14,C003568,P000948,View,Mobile,App,6.4,
I000121392,2022-12-23,C002057,P001617,View,Mobile,Web,6.7,
I000121393,2023-10-14,C007989,P002703,View,Mobile,Web,9.9,
I000121394,2023-12-14,C006515,P002724,Inquiry,Mobile,App,10.0,0.542
I000121395,2024-04-05,C000935,P000274,View,Mobile,Web,4.9,
I000121396,2024-05-31,C001182,P002653,Save,Mobile,App,6.8,
I000121397,2023-03-06,C003509,P001352,Save,Mobile,App,8.9,
I000121398,2023-12-20,C003857,P002171,Offer,Mobile,Web,11.4,0.504
I000121399,2022-05-09,C000273,P004274,View,Mobile,Web,7.6,
I000121400,2024-11-07,C001572,P003948,View,Mobile,Web,6.0,
I000121401,2022-12-24,C004476,P003237,View,Desktop,App,7.2,
I000121402,2023-08-13,C005222,P003223,View,Mobile,Web,6.7,
I000121403,2024-06-21,C005436,P002552,Inquiry,Mobile,Web,8.0,-0.123
I000121404,2024-10-25,C006391,P000922,Save,Mobile,App,3.3,
I000121405,2024-05-17,C000362,P003734,View,Mobile,Web,4.2,
I000121406,2022-07-15,C000543,P004457,Call,Desktop,Web,7.3,0.253
I000121407,2024-09-27,C006605,P000982,View,Mobile,App,7.0,
I000121408,2023-09-29,C003320,P002300,Save,Desktop,App,4.4,
I000121409,2023-11-07,C005733,P000242,Save,Mobile,App,5.3,
I000121410,2023-12-05,C007194,P003387,Save,Desktop,Web,6.5,
I000121411,2023-10-19,C005448,P003418,View,Mobile,App,23.2,
I000121412,2023-02-05,C002633,P000135,View,Mobile,App,5.7,
I000121413,2023-12-20,C003265,P004302,Call,Mobile,App,6.0,0.177
I000121414,2023-01-26,C004190,P000700,View,Mobile,App,12.2,
I000121415,2023-09-06,C002083,P001635,Offer,Mobile,App,7.5,0.083
I000121416,2023-05-23,C006924,P002471,Visit,Mobile,Web,6.1,0.403
I000121417,2024-01-26,C001541,P002230,Visit,Mobile,App,16.4,0.504
I000121418,2024-05-14,C005939,P002928,Save,Mobile,App,7.3,
I000121419,2023-05-07,C004633,P001523,View,Mobile,App,8.9,
I000121420,2023-10-08,C005805,P001199,View,Desktop,Web,4.0,
I000121421,2024-10-09,C006526,P002872,View,Mobile,App,8.1,
I000121422,2024-02-12,C001816,P000839,View,Desktop,Web,14.2,
I000121423,2022-09-22,C003045,P001471,View,Mobile,App,11.3,
I000121424,2024-08-29,C007754,P002630,View,Mobile,Web,18.0,
I000121425,2023-12-04,C006010,P004393,Inquiry,Mobile,App,9.4,
I000121426,2022-11-11,C004355,P001525,View,Desktop,Web,7.9,
I000121427,2024-10-28,C001595,P003333,View,Desktop,Web,12.5,
I000121428,2023-08-07,C005430,P002659,View,Mobile,Web,11.7,
I000121429,2024-08-24,C002703,P003382,Visit,Mobile,Web,2.5,0.157
I000121430,2024-10-18,C001989,P001227,View,Mobile,App,6.2,
I000121431,2024-05-06,C000466,P003814,View,Mobile,Web,3.2,
I000121432,2024-07-30,C002658,P001439,Call,Mobile,Web,23.6,0.468
I000121433,2023-12-28,C001659,P002474,View,Mobile,App,3.8,
I000121434,2023-11-06,C006378,P000076,View,Mobile,Web,3.8,
I000121435,2024-04-02,C002666,P004129,View,Mobile,Web,18.9,
I000121436,2024-10-10,C003952,P004325,Inquiry,Desktop,App,9.0,0.35
I000121437,2024-04-22,C000362,P002240,Save,Desktop,App,4.5,
I000121438,2024-10-23,C001390,P002523,View,Desktop,Web,6.4,
I000121439,2024-10-18,C001124,P003343,Call,Mobile,Web,38.7,-0.134
I000121440,2024-11-30,C000787,P003532,Save,Mobile,Web,5.3,
I000121441,2022-12-16,C003865,P000335,View,Mobile,Web,9.7,
I000121442,2022-09-28,C003603,P000847,Inquiry,Mobile,Web,7.7,0.161
I000121443,2022-12-31,C007745,P001431,Save,Desktop,App,6.3,
I000121444,2024-09-12,C002630,P003276,View,Mobile,App,4.0,
I000121445,2024-09-07,C000331,P002276,View,Mobile,Web,6.3,
I000121446,2025-01-05,C007031,P003090,Inquiry,Mobile,App,11.8,0.498
I000121447,2024-03-27,C004297,P002964,View,Mobile,Web,10.9,
I000121448,2024-10-19,C003033,P003543,View,Mobile,App,10.4,
I000121449,2023-08-07,C003065,P000313,Inquiry,Mobile,App,3.8,0.194
I000121450,2024-12-11,C007901,P003786,View,Mobile,App,8.6,
I000121451,2023-08-18,C003828,P003976,Call,,App,6.0,
I000121452,2022-12-17,C007663,P000526,Call,Mobile,App,12.7,0.641
I000121453,2024-10-22,C001382,P003390,Visit,Mobile,Web,15.5,-0.037
I000121454,2023-03-09,C001924,P001292,View,Mobile,App,6.1,
I000121455,2024-06-06,C006895,P000967,Call,Mobile,Web,11.9,1.0
I000121456,2023-01-24,C000443,P003813,Call,Desktop,App,7.2,-0.131
I000121457,2024-12-11,C006231,P002859,Save,Desktop,Web,8.2,
I000121458,2024-01-28,C004877,P002886,View,Mobile,App,9.0,
I000121459,2023-12-22,C006434,P001677,Call,Mobile,Web,12.7,0.56
I000121460,2024-12-01,C001421,P003910,Visit,Mobile,Web,9.4,0.598
I000121461,2023-09-15,C005290,P001614,View,Mobile,App,7.2,
I000121462,2023-03-08,C003081,P000845,View,Mobile,App,7.7,
I000121463,2024-11-10,C007608,P003017,Save,Mobile,Web,8.4,
I000121464,2022-12-14,C004466,P000508,Inquiry,Mobile,Web,6.4,0.257
I000121465,2023-10-20,C000932,P000936,View,Mobile,App,4.8,
I000121466,2023-11-02,C001667,P003324,View,Mobile,Web,6.6,
I000121467,2022-08-26,C006530,P004065,Offer,Mobile,App,4.2,0.7
I000121468,2023-04-18,C004281,P001880,View,Mobile,App,6.1,
I000121469,2024-01-07,C003681,P002233,View,Mobile,App,4.5,
I000121470,2023-07-04,C006821,P001482,Inquiry,Mobile,Web,7.1,0.502
I000121471,2023-10-19,C000970,P003759,Inquiry,Mobile,App,6.3,0.284
I000121472,2023-04-13,C007790,P002241,View,Mobile,Web,4.3,
I000121473,2022-12-10,C004111,P000817,Call,Mobile,Web,10.8,0.543
I000121474,2023-08-09,C004100,P000834,View,Mobile,Web,7.6,
I000121475,2024-09-01,C000656,P002632,View,Mobile,App,6.6,
I000121476,2024-04-03,C000506,P001334,View,Desktop,App,6.1,
I000121477,2024-03-01,C001904,P003433,View,Mobile,App,12.0,
I000121478,2024-10-28,C006262,P001595,View,Mobile,Web,10.5,
I000121479,2024-11-09,C006712,P003173,Save,Mobile,Web,12.9,
I000121480,2024-08-08,C000937,P001030,Save,Mobile,App,7.9,
I000121481,2025-01-09,C002901,P003197,View,Desktop,Web,9.7,
I000121482,2023-06-29,C002975,P002508,View,Desktop,Web,9.7,
I000121483,2024-08-12,C002132,P004353,View,Mobile,Web,12.1,
I000121484,2022-10-16,C000639,P003669,View,Mobile,Web,7.2,
I000121485,2023-07-10,C005806,P003959,Save,Mobile,Web,4.1,
I000121486,2024-12-23,C007378,P003162,Inquiry,Mobile,App,12.2,0.083
I000121487,2024-02-16,C005222,P004302,Inquiry,Mobile,Web,4.8,0.732
I000121488,2025-01-02,C003725,P004444,Inquiry,Desktop,App,4.6,0.007
I000121489,2024-11-09,C000426,P004275,View,Mobile,Web,4.5,
I000121490,2023-12-07,C003264,P001592,Save,Desktop,Web,7.6,
I000121491,2024-12-13,C005933,P003225,View,Mobile,Web,3.1,
I000121492,2023-09-12,C005708,P000555,Visit,Desktop,App,9.9,0.099
I000121493,2023-08-15,C005171,P002622,Save,Mobile,Web,5.2,
I000121494,2024-10-29,C002625,P001059,View,Mobile,App,5.7,
I000121495,2024-12-22,C005406,P004073,Save,Mobile,App,21.6,
I000121496,2022-12-01,C005849,P001763,Save,Desktop,App,19.1,
I000121497,2024-11-09,C004753,P002274,View,Mobile,Web,5.3,
I000121498,2024-01-18,C004929,P002208,View,Desktop,Web,9.0,
I000121499,2024-08-21,C006917,P003269,View,Mobile,Web,8.4,
I000121500,2023-01-03,C003059,P001058,Save,Mobile,Web,8.0,
I000121501,2023-04-14,C006546,P000032,View,Desktop,Web,7.7,
I000121502,2024-01-20,C005615,P000249,Inquiry,Mobile,Web,5.2,
I000121503,2024-06-23,C003768,P001714,Inquiry,Mobile,App,9.2,-0.169
I000121504,2023-02-13,C003637,P001210,Save,Mobile,App,5.8,
I000121505,2024-09-02,C001977,P004142,View,Desktop,App,8.4,
I000121506,2024-01-07,C001334,P000727,View,Mobile,App,7.2,
I000121507,2023-06-14,C007484,P000389,Call,Mobile,Web,10.2,0.704
I000121508,2024-04-03,C006694,P000096,View,Mobile,App,3.7,
I000121509,2024-12-03,C002101,P003073,View,Mobile,Web,7.9,
I000121510,2024-05-01,C000602,P003471,Call,Mobile,Web,8.9,0.227
I000121511,2024-09-16,C004695,P003641,View,Mobile,Web,4.8,
I000121512,2024-04-09,C001636,P003410,View,Mobile,Web,4.9,
I000121513,2023-10-14,C005734,P004334,Visit,Desktop,Web,4.0,0.989
I000121514,2023-12-29,C002090,P001073,View,Mobile,App,4.7,
I000121515,2024-11-17,C006144,P000950,View,Mobile,Web,4.9,
I000121516,2022-11-11,C000025,P002552,Visit,Mobile,Web,6.5,0.678
I000121517,2023-01-18,C002422,P000799,Visit,Mobile,Web,6.2,0.427
I000121518,2025-01-07,C007180,P004371,View,Mobile,App,7.3,
I000121519,2023-06-30,C002975,P000309,View,Desktop,App,10.3,
I000121520,2024-04-15,C006139,P001312,View,Desktop,Web,9.6,
I000121521,2024-09-08,C003660,P002007,Save,Mobile,App,6.8,
I000121522,2025-01-28,C005409,P001902,View,Desktop,App,6.5,
I000121523,2022-10-30,C000254,P000546,View,Mobile,Web,5.0,
I000121524,2024-08-11,C000627,P004382,View,Desktop,App,3.9,
